date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:45:13	4896/4896	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Nov%202025%2007:13:13%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor.js?ver=6.9.1	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor4d80.js	(from https://stradarkmond.litrix.dev/)
23:45:13	6248/6248	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2026%20Dec%202025%2011:42:15%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.34.0	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.mine7a7.js	(from https://stradarkmond.litrix.dev/)
23:45:13	24047/24047	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2026%20Dec%202025%2011:42:15%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.34.0	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor-pro/assets/js/frontend.mine7a7.js	(from https://stradarkmond.litrix.dev/)
23:45:13	44258/44258	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2026%20Dec%202025%2011:42:15%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.34.0	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor-pro/assets/js/elements-handlers.mine7a7.js	(from https://stradarkmond.litrix.dev/)
23:45:13	681/681	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2026%20Dec%202025%2011:40:46%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.7.8	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min3621.js	(from https://stradarkmond.litrix.dev/)
23:45:14	20607/20607	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2026%20Dec%202025%2011:40:46%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.7.8	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor3621.js	(from https://stradarkmond.litrix.dev/)
23:45:15	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Feb%202026%2018:15:16%20GMT	https://stradarkmond.com/wp-content/uploads/2025/11/35-1.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.com/wp-content/uploads/2025/11/35-1.43.delayed	(from https://stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-54.css?ver=1771004028)
23:45:17	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:19	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:20	81612/81612	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:22	97804/97804	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:23	151368/151368	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:25	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:25	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:27	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:28	13276/13276	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:30	16276/16276	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:31	33736/33736	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:33	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:35	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:36	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:37	78196/78196	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:39	101652/101652	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:41	202744/202744	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:43	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2009%20Jan%202026%2011:22:00%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.1)
23:45:43	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2017:11:04%20GMT	https://stradarkmond.litrix.dev/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-includes/fonts/dashicons7d4b.eot	(from https://stradarkmond.litrix.dev/wp-includes/css/dashicons.min.css?ver=6.9.1)
23:45:45	56392/56392	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2017%20Jul%202020%2017:11:04%20GMT	https://stradarkmond.litrix.dev/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-includes/fonts/dashicons7d4b.ttf	(from https://stradarkmond.litrix.dev/wp-includes/css/dashicons.min.css?ver=6.9.1)
23:45:46	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Feb%202026%2018:15:46%20GMT	https://stradarkmond.com/wp-content/uploads/2025/11/side-figure01.png	C:/My%20Web%20Sites/StrakArmond/stradarkmond.com/wp-content/uploads/2025/11/side-figure01.58.delayed	(from https://stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-27.css?ver=1771004028)
23:45:47	201/201	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Dec%202025%2011:40:46%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
23:45:48	160/160	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Dec%202025%2011:40:46%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
23:45:49	158/158	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Dec%202025%2011:40:46%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
23:45:50	148/148	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Dec%202025%2011:40:46%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
23:45:51	257/257	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Dec%202025%2011:40:46%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
23:45:54	460316/460316	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Dec%202025%2011:40:46%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?itek3h	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskitf60a.woff	(from https://stradarkmond.litrix.dev/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.7.8)
23:45:55	2186/2186	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2018:15:56%20GMT	https://stradarkmond.litrix.dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstradarkmond.litrix.dev%2Ffintech-software-development%2F	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/oembed/1.0/embed0879.json	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:45:56	2324/2324	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Feb%202026%2018:15:57%20GMT	https://stradarkmond.litrix.dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstradarkmond.litrix.dev%2Ffintech-software-development%2F&format=xml	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/oembed/1.0/embedbb24	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:45:56	9429/9429	---MCZ	200	added ('OK')	text/css	date:Fri,%2013%20Feb%202026%2018:08:18%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-126.css?ver=1771006098	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-1266177.css	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:45:57	18686/18686	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2018:15:58%20GMT	https://stradarkmond.litrix.dev/wp-json/wp/v2/pages/126	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/wp/v2/pages/126.json	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:45:57	34890/34890	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2009:33:36%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/1-1.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/1-1.jpg	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:45:58	269433/269433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2009:27:49%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/pexels-karola-g-5239815-scaled.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/pexels-karola-g-5239815-scaled.jpg	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:45:58	70043/70043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2009:33:35%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/2.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/2.jpg	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:45:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2018:16:00%20GMT	https://stradarkmond.litrix.dev/?p=126	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/index4ab3.html	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:46:00	30975/30975	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Nov%202025%2007:13:13%20GMT	https://stradarkmond.litrix.dev/wp-content/plugins/qi-addons-for-elementor/assets/plugins/fslightbox/fslightbox.min.js?ver=6.9.1	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/plugins/qi-addons-for-elementor/assets/plugins/fslightbox/fslightbox.min4d80.js	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:46:00	44822/44822	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2009:33:33%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/3.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/3.jpg	(from https://stradarkmond.litrix.dev/fintech-software-development/)
23:46:01	2186/2186	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2018:16:02%20GMT	https://stradarkmond.litrix.dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstradarkmond.litrix.dev%2Fbusiness-process-outsourcing%2F	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/oembed/1.0/embed6e52.json	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:02	2324/2324	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Feb%202026%2018:16:03%20GMT	https://stradarkmond.litrix.dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstradarkmond.litrix.dev%2Fbusiness-process-outsourcing%2F&format=xml	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/oembed/1.0/embed81b0	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:03	17123/17123	---MCZ	200	added ('OK')	text/css	date:Fri,%2013%20Feb%202026%2018:14:55%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-146.css?ver=1771006495	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-1468b9a.css	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:05	21720/21720	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2018:16:05%20GMT	https://stradarkmond.litrix.dev/wp-json/wp/v2/pages/146	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/wp/v2/pages/146.json	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2018:16:07%20GMT	https://stradarkmond.litrix.dev/?p=146	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/indexf488.html	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:07	378527/378527	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2011:38:11%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/pexels-fauxels-3182755-scaled.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/pexels-fauxels-3182755-scaled.jpg	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:08	77422/77422	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2011:33:45%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/cases08.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/cases08.jpg	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:09	87018/87018	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2011:33:46%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/cases09.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/cases09.jpg	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:11	211402/211402	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2011:34:59%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/cases02-1.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/cases02-1.jpg	(from https://stradarkmond.litrix.dev/business-process-outsourcing/)
23:46:12	2151/2151	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2018:16:13%20GMT	https://stradarkmond.litrix.dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstradarkmond.litrix.dev%2Fdatacenter-management%2F	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/oembed/1.0/embedad0d.json	(from https://stradarkmond.litrix.dev/datacenter-management/)
23:46:13	2289/2289	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Feb%202026%2018:16:14%20GMT	https://stradarkmond.litrix.dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstradarkmond.litrix.dev%2Fdatacenter-management%2F&format=xml	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/oembed/1.0/embed01a5	(from https://stradarkmond.litrix.dev/datacenter-management/)
23:46:15	19184/19184	---MCZ	200	added ('OK')	text/css	date:Fri,%2013%20Feb%202026%2018:14:56%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-173.css?ver=1771006496	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-173baf5.css	(from https://stradarkmond.litrix.dev/datacenter-management/)
23:46:16	22719/22719	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2018:16:17%20GMT	https://stradarkmond.litrix.dev/wp-json/wp/v2/pages/173	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/wp/v2/pages/173.json	(from https://stradarkmond.litrix.dev/datacenter-management/)
23:46:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Feb%202026%2018:16:18%20GMT	https://stradarkmond.litrix.dev/?p=173	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/indexec4a.html	(from https://stradarkmond.litrix.dev/datacenter-management/)
23:46:18	279249/279249	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2011:43:29%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/2025/11/multi-image01.jpg	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/2025/11/multi-image01.jpg	(from https://stradarkmond.litrix.dev/datacenter-management/)
23:46:19	2182/2182	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Feb%202026%2018:16:19%20GMT	https://stradarkmond.litrix.dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstradarkmond.litrix.dev%2Fmedia-digital-marketing%2F	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/oembed/1.0/embed27cd.json	(from https://stradarkmond.litrix.dev/media-digital-marketing/)
23:46:20	2317/2317	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Feb%202026%2018:16:21%20GMT	https://stradarkmond.litrix.dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstradarkmond.litrix.dev%2Fmedia-digital-marketing%2F&format=xml	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-json/oembed/1.0/embedb02f	(from https://stradarkmond.litrix.dev/media-digital-marketing/)
23:46:21	8486/8486	---MCZ	200	added ('OK')	text/css	date:Fri,%2013%20Feb%202026%2018:14:57%20GMT	https://stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-236.css?ver=1771006497	C:/My%20Web%20Sites/StrakArmond/stradarkmond.litrix.dev/wp-content/uploads/elementor/css/post-2364a78.css	(from https://stradarkmond.litrix.dev/media-digital-marketing/)
